"frame1","frame2","distance"
8,132,1363.7631759216847
8,133,1371.249430264239
8,134,1378.8582233137677
8,135,1386.5875378063947
8,136,1394.4353696030519
8,137,1402.3997290359123
8,138,1410.478642163716
9,0,135
9,1,120
9,2,105
9,3,90
9,4,75
9,5,60
9,6,45
9,7,30
9,8,15
9,9,0
9,10,15
9,11,30
9,12,45
9,13,60
9,14,75
9,15,90
9,16,105
9,17,120
9,18,135
9,19,150
9,20,165
9,21,180
9,22,180.62391868188442
9,23,182.4828759089466
9,24,185.53975315279473
9,25,189.73665961010275
9,26,195
9,27,201.24611797498108
9,28,208.38665984174708
9,29,216.33307652783935
9,30,225
9,31,234.30749027719963
9,32,244.1823089414956
9,33,255.44079548889601
9,34,267.0674072214728
9,35,279.0161285660741
9,36,291.247317584214
9,37,303.7268509697488
9,38,316.4253466459348
9,39,329.31747600150226
9,40,342.3813663153998
9,41,355.59808773389096
9,42,368.9512162874653
9,43,382.4264635194589
9,44,396.01136347332255
9,45,409.69500851242987
9,46,423.46782640479313
9,47,437.3213921133975
9,48,451.2482686947397
9,49,465.2418725781247
9,50,479.2963592601137
9,51,493.4065261019558
9,52,507.56772947065895
9,53,521.7758139277826
9,54,536.0270515561691
9,55,550.3180898353243
9,56,564.6459067415614
9,57,579.0077719685635
9,58,593.4012133455744
9,59,607.8239876806442
9,60,622.2740553807462
9,61,626.418390534633
9,62,630.8922253443927
9,63,635.6886030125128
9,64,640.8002808988149
9,65,646.2197768561405
9,66,651.9394143630219
9,67,657.9513659838393
9,68,664.2476947645358
9,69,670.820393249937
9,70,677.661419884591
9,71,684.7627326307996
9,72,692.1163197035596
9,73,699.7142273814361
9,74,707.5485849042453
9,75,715.6116265125937
9,76,723.8957107208192
9,77,732.3933369440222
9,78,744.7314952383846
9,79,757.1657678474378
9,80,769.69149664005
9,81,782.3042886243178
9,82,795
9,83,807.7747210701756
9,84,820.6247619953958
9,85,833.5466393669883
9,86,846.5370635713477
9,87,859.5929269136642
9,88,872.7112924673314
9,89,885.889383614004
9,90,899.1245742387425
9,91,912.4143795447329
9,92,925.7564474525684
9,93,939.1485505499116
9,94,952.5885785584456
9,95,966.0745312862771
9,96,979.6045120353417
9,97,993.1767214348109
9,98,1006.78945167299
9,99,1020.4410811016969
9,100,1034.130069188591
9,101,1047.8549517943788
9,102,1061.6143367532297
9,103,1075.4068997360953
9,104,1089.231380377925
9,105,1103.0865786510142
9,106,1116.9713514678879
9,107,1130.884609498246
9,108,1144.8253141855312
9,109,1158.7924749496779
9,110,1172.7851465635126
9,111,1186.8024266911489
9,112,1200.8434535775261
9,113,1214.9074038789952
9,114,1228.9934906255605
9,115,1243.1009613060396
9,116,1248.248773281993
9,117,1253.5549449465707
9,118,1259.0174740645978
9,119,1264.6343345014795
9,120,1270.4034792143793
9,121,1276.3228431709588
9,122,1282.39034618949
9,123,1288.6038956948719
9,124,1294.9613893857995
9,125,1301.4607178090316
9,126,1308.099766837377
9,127,1314.8764200486676
9,128,1321.7885610036124
9,129,1328.834075421006
9,130,1336.0108532493289
9,131,1343.3167906342867
9,132,1350.749791782327
9,133,1358.3077707206126
9,134,1365.9886529543355
9,135,1373.7903770226374
9,136,1381.7108959547218
9,137,1389.7481786280564
9,138,1397.900211030816
10,0,150
10,1,135
10,2,120
10,3,105
10,4,90
10,5,75
10,6,60
10,7,45
10,8,30
10,9,15
10,10,0
10,11,15
10,12,30
10,13,45
10,14,60
10,15,75
10,16,90
10,17,105
10,18,120
10,19,135
10,20,150
10,21,165
10,22,165.6804152578089
10,23,167.70509831248424
10,24,171.0263137648707
10,25,175.57049866079439
10,26,181.24568960391858
10,27,187.94946129212502
10,28,195.57607215607945
10,29,204.02205763103166
10,30,213.19005605327843
10,31,222.9910312097776
10,32,233.3452377915607
10,33,244.1823089414956
10,34,255.44079548889601
10,35,267.0674072214728
10,36,279.0161285660741
10,37,291.247317584214
10,38,303.7268509697488
10,39,316.4253466459348
10,40,329.31747600150226
10,41,342.3813663153998
10,42,355.59808773389096
10,43,368.9512162874653
10,44,382.4264635194589
10,45,396.01136347332255
10,46,409.69500851242987
10,47,423.46782640479313
10,48,437.3213921133975
10,49,451.2482686947397
10,50,465.2418725781247
10,51,479.2963592601137
10,52,493.4065261019558
10,53,507.56772947065895
10,54,521.7758139277826
10,55,536.0270515561691
10,56,550.3180898353243
10,57,564.6459067415614
10,58,579.0077719685635
10,59,593.4012133455744
10,60,607.8239876806442
10,61,612.066172893095
10,62,616.644143732834
10,63,621.5504806530198
10,64,626.7774724732853
10,65,632.3171672507398
10,66,638.1614215854794
10,67,644.3019478474359
10,68,650.7303589045158
10,69,657.4382100243338
10,70,664.417037710503
10,71,671.6583953171433
10,72,679.1538853603063
10,73,686.8951885113187
10,74,694.8740893140282
10,75,703.0824987154779
10,76,711.5124735378854
10,77,720.1562330494683
10,78,732.3933369440222
10,79,744.7314952383846
10,80,757.1657678474378
10,81,769.69149664005
10,82,782.3042886243178
10,83,795
10,84,807.7747210701756
10,85,820.6247619953958
10,86,833.5466393669883
10,87,846.5370635713477
10,88,859.5929269136642
10,89,872.7112924673314
10,90,885.889383614004
10,91,899.1245742387425
10,92,912.4143795447329
10,93,925.7564474525684
10,94,939.1485505499116
10,95,952.5885785584456
10,96,966.0745312862771
10,97,979.6045120353417
10,98,993.1767214348109
10,99,1006.78945167299
10,100,1020.4410811016969
10,101,1034.130069188591
10,102,1047.8549517943788
10,103,1061.6143367532297
10,104,1075.4068997360953
10,105,1089.231380377925
10,106,1103.0865786510142
10,107,1116.9713514678879
10,108,1130.884609498246
10,109,1144.8253141855312
10,110,1158.7924749496779
10,111,1172.7851465635126
10,112,1186.8024266911489
10,113,1200.8434535775261
10,114,1214.9074038789952
10,115,1228.9934906255605
10,116,1234.2001458434527
10,117,1239.5664564677443
10,118,1245.090358166828
10,119,1250.769762985978
10,120,1256.6025624675449
10,121,1262.586630691138
10,122,1268.71982722743
10,123,1275
10,124,1281.4249880504126
10,125,1287.9926242024835
10,126,1294.700737622405
10,127,1301.5471562721036
10,128,1308.5297092538633
10,129,1315.646229044875
10,130,1322.8945536209603
10,131,1330.2725284692608
10,132,1337.7780084901979
10,133,1345.4088597894693
10,134,1353.1629613612693
10,135,1361.0382066643097
10,136,1369.0325050925562
10,137,1377.1437833429013
10,138,1385.369986682258
11,0,165
11,1,150
11,2,135
11,3,120
11,4,105
11,5,90
11,6,75
11,7,60
11,8,45
11,9,30
11,10,15
11,11,0
11,12,15
11,13,30
11,14,45
11,15,60
11,16,75
11,17,90
11,18,105
11,19,120
11,20,135
11,21,150
11,22,150.74813431681335
11,23,152.97058540778355
11,24,156.60459763365824
11,25,161.55494421403512
11,26,167.70509831248424
11,27,174.92855684535903
11,28,183.09833423600554
11,29,192.09372712298546
11,30,201.80436070610565
11,31,212.13203435596427
11,32,222.9910312097776
11,33,233.3452377915607
11,34,244.1823089414956
11,35,255.44079548889601
11,36,267.0674072214728
11,37,279.0161285660741
11,38,291.247317584214
11,39,303.7268509697488
11,40,316.4253466459348
11,41,329.31747600150226
11,42,342.3813663153998
11,43,355.59808773389096
11,44,368.9512162874653
11,45,382.4264635194589
11,46,396.01136347332255
11,47,409.69500851242987
11,48,423.46782640479313
11,49,437.3213921133975
11,50,451.2482686947397
11,51,465.2418725781247
11,52,479.2963592601137
11,53,493.4065261019558
11,54,507.56772947065895
11,55,521.7758139277826
11,56,536.0270515561691
11,57,550.3180898353243
11,58,564.6459067415614
11,59,579.0077719685635
11,60,593.4012133455744
11,61,597.7457653551382
11,62,602.432568840696
11,63,607.4537019394976
11,64,612.8009464744649
11,65,618.4658438426491
11,66,624.4397488949594
11,67,630.7138812488591
11,68,637.2793735874401
11,69,644.1273166075166
11,70,651.2488003827723
11,71,658.6349520030045
11,72,666.2769694353843
11,73,674.1661516273269
11,74,682.2939249326496
11,75,690.6518659932802
11,76,699.2317212483999
11,77,708.0254232723568
11,78,720.1562330494683
11,79,732.3933369440222
11,80,744.7314952383846
11,81,757.1657678474378
11,82,769.69149664005
11,83,782.3042886243178
11,84,795
11,85,807.7747210701756
11,86,820.6247619953958
11,87,833.5466393669883
11,88,846.5370635713477
11,89,859.5929269136642
11,90,872.7112924673314
11,91,885.889383614004
11,92,899.1245742387425
11,93,912.4143795447329
11,94,925.7564474525684
11,95,939.1485505499116
11,96,952.5885785584456
11,97,966.0745312862771
11,98,979.6045120353417
11,99,993.1767214348109
11,100,1006.78945167299
11,101,1020.4410811016969
11,102,1034.130069188591
11,103,1047.8549517943788
11,104,1061.6143367532297
11,105,1075.4068997360953
11,106,1089.231380377925
11,107,1103.0865786510142
11,108,1116.9713514678879
11,109,1130.884609498246
11,110,1144.8253141855312
11,111,1158.7924749496779
11,112,1172.7851465635126
11,113,1186.8024266911489
11,114,1200.8434535775261
11,115,1214.9074038789952
11,116,1220.1741678957148
11,117,1225.6018929489298
11,118,1231.188450238224
11,119,1236.9316876852981
11,120,1242.8294331886416
11,121,1248.8794977899188
11,122,1255.079678745537
11,123,1261.4277624977183
11,124,1267.9215275402496
11,125,1274.5587471748802
11,126,1281.337192155133
11,127,1288.2546332150332
11,128,1295.308843480967
11,129,1302.4976007655446
11,130,1309.8186897429734
11,131,1317.269904006009
11,132,1324.8490480050925
11,133,1332.5539388707687
11,134,1340.3824081209063
11,135,1348.3323032546539
11,136,1356.401489235396
11,137,1364.5878498652992
11,138,1372.8892890542922
12,0,180
12,1,165
12,2,150
12,3,135
12,4,120
12,5,105
12,6,90
12,7,75
12,8,60
12,9,45
12,10,30
12,11,15
12,12,0
12,13,15
12,14,30
12,15,45
12,16,60
12,17,75
12,18,90
12,19,105
12,20,120
12,21,135
12,22,135.83077707206124
12,23,138.2931668593933
12,24,142.30249470757707
12,25,147.73286702694156
12,26,154.434452114805
12,27,162.24980739587951
12,28,171.0263137648707
12,29,180.62391868188442
12,30,190.91883092036784
12,31,201.80436070610565
12,32,213.19005605327843
12,33,222.9910312097776
12,34,233.3452377915607
12,35,244.1823089414956
12,36,255.44079548889601
12,37,267.0674072214728
12,38,279.0161285660741
12,39,291.247317584214
12,40,303.7268509697488
12,41,316.4253466459348
12,42,329.31747600150226
12,43,342.3813663153998
12,44,355.59808773389096
12,45,368.9512162874653
12,46,382.4264635194589
12,47,396.01136347332255
12,48,409.69500851242987
12,49,423.46782640479313
12,50,437.3213921133975
12,51,451.2482686947397
12,52,465.2418725781247
12,53,479.2963592601137
12,54,493.4065261019558
12,55,507.56772947065895
12,56,521.7758139277826
12,57,536.0270515561691
12,58,550.3180898353243
12,59,564.6459067415614
12,60,579.0077719685635
12,61,583.4595101633017
12,62,588.2601465338273
12,63,593.4012133455744
12,64,598.8739433303139
12,65,604.6693311223912
12,66,610.77819214507
12,67,617.1912183432295
12,68,623.8990302925627
12,69,630.8922253443927
12,70,638.1614215854794
12,71,645.6972975009265
12,72,653.490627323759
12,73,661.5323121359984
12,74,669.8134068529832
12,75,678.3251432757008
12,76,687.0589494359273
12,77,696.0064654872108
12,78,708.0254232723568
12,79,720.1562330494683
12,80,732.3933369440222
12,81,744.7314952383846
12,82,757.1657678474378
12,83,769.69149664005
12,84,782.3042886243178
12,85,795
12,86,807.7747210701756
12,87,820.6247619953958
12,88,833.5466393669883
12,89,846.5370635713477
12,90,859.5929269136642
12,91,872.7112924673314
12,92,885.889383614004
12,93,899.1245742387425
12,94,912.4143795447329
12,95,925.7564474525684
12,96,939.1485505499116
12,97,952.5885785584456
12,98,966.0745312862771
12,99,979.6045120353417
12,100,993.1767214348109
12,101,1006.78945167299
12,102,1020.4410811016969
12,103,1034.130069188591
12,104,1047.8549517943788
12,105,1061.6143367532297
12,106,1075.4068997360953
12,107,1089.231380377925
12,108,1103.0865786510142
12,109,1116.9713514678879
12,110,1130.884609498246
12,111,1144.8253141855312
12,112,1158.7924749496779
12,113,1172.7851465635126
12,114,1186.8024266911489
12,115,1200.8434535775261
12,116,1206.1716295784775
12,117,1211.6620816052634
12,118,1217.312613916409
12,119,1223.1210079137713
12,120,1229.0850255372898
12,121,1235.2024125624107
12,122,1241.4709017935136
12,123,1247.8882161475842
12,124,1254.4520716233044
12,125,1261.1601801515935
12,126,1268.0102523244834
12,127,1275
12,128,1282.127138781486
12,129,1289.3893903704964
12,130,1296.7844847930592
12,131,1304.3101624997023
12,132,1311.9641763401926
12,133,1319.7442934144478
12,134,1327.6482968015287
12,135,1335.6739871690247
12,136,1343.8191842655024
12,137,1352.081728298996
12,138,1360.4594812047876
13,0,195
13,1,180
13,2,165
13,3,150
13,4,135
13,5,120
13,6,105
13,7,90
13,8,75
13,9,60
13,10,45
13,11,30
13,12,15
13,13,0
13,14,15
13,15,30
13,16,45
13,17,60
13,18,75
13,19,90
13,20,105
13,21,120
13,22,120.93386622447825
13,23,123.69316876852982
13,24,128.16005617976296
13,25,134.16407864998737
13,26,141.50971698084905
13,27,150
13,28,159.45218719101973
13,29,169.7056274847714
13,30,180.62391868188442
13,31,192.09372712298546
13,32,204.02205763103166
13,33,213.19005605327843
13,34,222.9910312097776
13,35,233.3452377915607
13,36,244.1823089414956
13,37,255.44079548889601
13,38,267.0674072214728
13,39,279.0161285660741
13,40,291.247317584214
13,41,303.7268509697488
13,42,316.4253466459348
13,43,329.31747600150226
13,44,342.3813663153998
13,45,355.59808773389096
13,46,368.9512162874653
13,47,382.4264635194589
13,48,396.01136347332255
13,49,409.69500851242987
13,50,423.46782640479313
13,51,437.3213921133975
13,52,451.2482686947397
13,53,465.2418725781247
13,54,479.2963592601137
13,55,493.4065261019558
13,56,507.56772947065895
13,57,521.7758139277826
13,58,536.0270515561691
13,59,550.3180898353243
13,60,564.6459067415614
13,61,569.2099788303083
13,62,574.1297762701391
13,63,579.3962374748389
13,64,585
13,65,590.9314681077662
13,66,597.1808771218315
13,67,603.7383539249432
13,68,610.5939731114286
13,69,617.73780845922
13,70,625.1599795252412
13,71,632.8506932918696
13,72,640.8002808988149
13,73,648.9992295835181
13,74,657.4382100243338
13,75,666.1080993352356
13,76,675
13,77,684.1052550594828
13,78,696.0064654872108
13,79,708.0254232723568
13,80,720.1562330494683
13,81,732.3933369440222
13,82,744.7314952383846
13,83,757.1657678474378
13,84,769.69149664005
13,85,782.3042886243178
13,86,795
13,87,807.7747210701756
13,88,820.6247619953958
13,89,833.5466393669883
13,90,846.5370635713477
13,91,859.5929269136642
13,92,872.7112924673314
13,93,885.889383614004
13,94,899.1245742387425
13,95,912.4143795447329
13,96,925.7564474525684
13,97,939.1485505499116
13,98,952.5885785584456
13,99,966.0745312862771
13,100,979.6045120353417
13,101,993.1767214348109
13,102,1006.78945167299
13,103,1020.4410811016969
13,104,1034.130069188591
13,105,1047.8549517943788
13,106,1061.6143367532297
13,107,1075.4068997360953
13,108,1089.231380377925
13,109,1103.0865786510142
13,110,1116.9713514678879
13,111,1130.884609498246
13,112,1144.8253141855312
13,113,1158.7924749496779
13,114,1172.7851465635126
13,115,1186.8024266911489
13,116,1192.193356800817
13,117,1197.7478866606277
13,118,1203.4637510120526
13,119,1209.3386622447824
13,120,1215.370313937279
13,121,1221.55638429014
13,122,1227.8945394454688
13,123,1234.382436686459
13,124,1241.0177275123833
13,125,1247.7980605851253
13,126,1254.7210845442903
13,127,1261.7844506887855
13,128,1268.985815523562
13,129,1276.3228431709588
13,130,1283.7932076467766
13,131,1291.394595001853
13,132,1299.1247053304776
13,133,1306.981254647518
13,134,1314.961976636587
13,135,1323.0646242719968
13,136,1331.2869713176044
13,137,1339.6268137059665
13,138,1348.0819708014792
14,0,210
14,1,195
14,2,180
14,3,165
14,4,150
14,5,135
14,6,120
14,7,105
14,8,90
14,9,75
14,10,60
14,11,45
14,12,30
14,13,15
14,14,0
14,15,15
14,16,30
14,17,45
14,18,60
14,19,75
14,20,90
14,21,105
14,22,106.06601717798213
14,23,109.20164833920778
14,24,114.23659658795863
14,25,120.93386622447825
14,26,129.0348790056394
14,27,138.2931668593933
14,28,148.49242404917499
14,29,159.45218719101973
14,30,171.0263137648707
14,31,183.09833423600554
14,32,195.57607215607945
14,33,204.02205763103166
14,34,213.19005605327843
14,35,222.9910312097776
14,36,233.3452377915607
14,37,244.1823089414956
14,38,255.44079548889601
14,39,267.0674072214728
14,40,279.0161285660741
14,41,291.247317584214
14,42,303.7268509697488
14,43,316.4253466459348
14,44,329.31747600150226
14,45,342.3813663153998
14,46,355.59808773389096
14,47,368.9512162874653
14,48,382.4264635194589
14,49,396.01136347332255
14,50,409.69500851242987
14,51,423.46782640479313
14,52,437.3213921133975
14,53,451.2482686947397
14,54,465.2418725781247
14,55,479.2963592601137
14,56,493.4065261019558
14,57,507.56772947065895
14,58,521.7758139277826
14,59,536.0270515561691
14,60,550.3180898353243
14,61,555
14,62,560.0446410778341
14,63,565.442304749123
14,64,571.1829829397931
14,65,577.2564421468157
14,66,583.6522937503116
14,67,590.3600596246328
14,68,597.3692325521963
14,69,604.6693311223912
14,70,612.2499489587566
14,71,620.1007982578317
14,72,628.2117477411578
14,73,636.5728552176884
14,74,645.174395028197
14,75,654.0068806977492
14,76,663.0610831590103
14,77,672.3280449304491
14,78,684.1052550594828
14,79,696.0064654872108
14,80,708.0254232723568
14,81,720.1562330494683
14,82,732.3933369440222
14,83,744.7314952383846
14,84,757.1657678474378
14,85,769.69149664005
14,86,782.3042886243178
14,87,795
14,88,807.7747210701756
14,89,820.6247619953958
14,90,833.5466393669883
14,91,846.5370635713477
14,92,859.5929269136642
14,93,872.7112924673314
14,94,885.889383614004
14,95,899.1245742387425
14,96,912.4143795447329
14,97,925.7564474525684
14,98,939.1485505499116
14,99,952.5885785584456
14,100,966.0745312862771
14,101,979.6045120353417
14,102,993.1767214348109
14,103,1006.78945167299
14,104,1020.4410811016969
14,105,1034.130069188591
14,106,1047.8549517943788
14,107,1061.6143367532297
14,108,1075.4068997360953
14,109,1089.231380377925
14,110,1103.0865786510142
14,111,1116.9713514678879
14,112,1130.884609498246
14,113,1144.8253141855312
14,114,1158.7924749496779
14,115,1172.7851465635126
14,116,1178.240213199329
14,117,1183.8602113425386
14,118,1189.642803533901
14,119,1195.5856305593506
14,120,1201.686315142184
14,121,1207.9424655172945
14,122,1214.3516788805457
14,123,1220.911544707478
14,124,1227.6196479366074
14,125,1234.4735720135932
14,126,1241.4709017935136
14,127,1248.6092262994055
14,128,1255.8861413360687
14,129,1263.2992519589332
14,130,1270.846174798508
14,131,1278.5245402416022
14,132,1286.3319944711009
14,133,1294.2662013666277
14,134,1302.3248442688944
14,135,1310.5056276109615
14,136,1318.806278419996
14,137,1327.2245476934188
14,138,1335.7582116535912
15,0,225
15,1,210
15,2,195
15,3,180
15,4,165
15,5,150
15,6,135
15,7,120
15,8,105
15,9,90
15,10,75
15,11,60
15,12,45
15,13,30
15,14,15
15,15,0
15,16,15
15,17,30
15,18,45
15,19,60
15,20,75
15,21,90
15,22,91.2414379544733
15,23,94.86832980505137
15,24,100.62305898749054
15,25,108.16653826391968
15,26,117.15374513859982
15,27,127.27922061357856
15,28,138.2931668593933
15,29,150
15,30,162.24980739587951
15,31,174.92855684535903
15,32,187.94946129212502
15,33,195.57607215607945
